"replicate","arm","quantile","time","value"
43,"flexible","q50",2,3.9837087982959
43,"flexible","q50",4,1.67444508742892
43,"flexible","q50",8,0.290157814203973
43,"flexible","q50",12,0.0503403000260006
43,"flexible","q90",0.25,11.8395988179145
43,"flexible","q90",0.5,10.4682805932652
43,"flexible","q90",1,8.3108130715049
43,"flexible","q90",2,5.68338138368937
43,"flexible","q90",4,2.97631374659652
43,"flexible","q90",8,0.909106750953824
43,"flexible","q90",12,0.286809712740894
44,"truth","q10",0.25,6.24774377225268
44,"truth","q10",0.5,5.62323908157432
44,"truth","q10",1,4.4643676499867
44,"truth","q10",2,2.57899725097421
44,"truth","q10",4,0.733966799028824
44,"truth","q10",8,0.0543969688640314
44,"truth","q10",12,0.00392562031931134
44,"truth","q50",0.25,8.48067086584799
44,"truth","q50",0.5,7.58197373655724
44,"truth","q50",1,6.05096989107465
44,"truth","q50",2,3.92836790594524
44,"truth","q50",4,1.68813448818037
44,"truth","q50",8,0.306565548150483
44,"truth","q50",12,0.0557052827728727
44,"truth","q90",0.25,11.464796581399
44,"truth","q90",0.5,10.1462773962201
44,"truth","q90",1,8.08004671556735
44,"truth","q90",2,5.55451076010246
44,"truth","q90",4,2.94369364738675
44,"truth","q90",8,0.926657074380812
44,"truth","q90",12,0.301350108447867
44,"gaussian","q10",0.25,6.28885370405224
44,"gaussian","q10",0.5,5.59572870700255
44,"gaussian","q10",1,4.28862726346553
44,"gaussian","q10",2,2.25742704412936
44,"gaussian","q10",4,0.53944138659885
44,"gaussian","q10",8,0.0286512632834485
44,"gaussian","q10",12,0.00148388857115717
44,"gaussian","q50",0.25,8.54689215896709
44,"gaussian","q50",0.5,7.5643021272726
44,"gaussian","q50",1,5.93882348214956
44,"gaussian","q50",2,3.75780648312775
44,"gaussian","q50",4,1.51983604599926
44,"gaussian","q50",8,0.24436578138895
44,"gaussian","q50",12,0.0390573324968605
44,"gaussian","q90",0.25,11.5663494676042
44,"gaussian","q90",0.5,10.1410929687211
44,"gaussian","q90",1,8.03157408101699
44,"gaussian","q90",2,5.47856387958199
44,"gaussian","q90",4,2.8806128254777
44,"gaussian","q90",8,0.880104135773308
44,"gaussian","q90",12,0.277597945536235
44,"flexible","q10",0.25,6.38759288683497
44,"flexible","q10",0.5,5.7760723340308
44,"flexible","q10",1,4.63756334457426
44,"flexible","q10",2,2.73416663577582
44,"flexible","q10",4,0.799767938094649
44,"flexible","q10",8,0.0625009200846482
44,"flexible","q10",12,0.00477367150803636
44,"flexible","q50",0.25,8.687995766005
44,"flexible","q50",0.5,7.80459387840759
44,"flexible","q50",1,6.28253384537901
44,"flexible","q50",2,4.15512820913127
44,"flexible","q50",4,1.85689217869672
44,"flexible","q50",8,0.36360630081148
44,"flexible","q50",12,0.0709225288932336
44,"flexible","q90",0.25,11.7737567131851
44,"flexible","q90",0.5,10.4570855762079
44,"flexible","q90",1,8.39271004474784
44,"flexible","q90",2,5.86255329902172
44,"flexible","q90",4,3.21420172728246
44,"flexible","q90",8,1.08830993351931
44,"flexible","q90",12,0.379430464777726
45,"truth","q10",0.25,6.24774377225268
45,"truth","q10",0.5,5.62323908157432
45,"truth","q10",1,4.4643676499867
45,"truth","q10",2,2.57899725097421
45,"truth","q10",4,0.733966799028824
45,"truth","q10",8,0.0543969688640314
45,"truth","q10",12,0.00392562031931134
45,"truth","q50",0.25,8.48067086584799
45,"truth","q50",0.5,7.58197373655724
45,"truth","q50",1,6.05096989107465
45,"truth","q50",2,3.92836790594524
45,"truth","q50",4,1.68813448818037
45,"truth","q50",8,0.306565548150483
45,"truth","q50",12,0.0557052827728727
45,"truth","q90",0.25,11.464796581399
45,"truth","q90",0.5,10.1462773962201
45,"truth","q90",1,8.08004671556735
45,"truth","q90",2,5.55451076010246
45,"truth","q90",4,2.94369364738675
45,"truth","q90",8,0.926657074380812
45,"truth","q90",12,0.301350108447867
45,"gaussian","q10",0.25,5.86510233901543
45,"gaussian","q10",0.5,5.14566432232826
45,"gaussian","q10",1,3.80770619048611
45,"gaussian","q10",2,1.87001599912102
45,"gaussian","q10",4,0.402381457134329
45,"gaussian","q10",8,0.0173717059565859
45,"gaussian","q10",12,0.000733424218234973
45,"gaussian","q50",0.25,7.87663050576301
45,"gaussian","q50",0.5,6.9080452912892
45,"gaussian","q50",1,5.3383911835307
45,"gaussian","q50",2,3.26701782937135
45,"gaussian","q50",4,1.2222666668711
45,"gaussian","q50",8,0.168871101065331
45,"gaussian","q50",12,0.0233232341475802
45,"gaussian","q90",0.25,10.4984545791395
45,"gaussian","q90",0.5,9.16114096912953
45,"gaussian","q90",1,7.19703312929086
45,"gaussian","q90",2,4.81519655489237
45,"gaussian","q90",4,2.41029025094375
45,"gaussian","q90",8,0.659545083425506
45,"gaussian","q90",12,0.186042422833886
45,"flexible","q10",0.25,6.12299164450105
45,"flexible","q10",0.5,5.49734068912396
45,"flexible","q10",1,4.32274498182988
45,"flexible","q10",2,2.4360470717678
45,"flexible","q10",4,0.665927897506099
45,"flexible","q10",8,0.0465682929704675
45,"flexible","q10",12,0.00315276719021281
45,"flexible","q50",0.25,8.18071708727988
45,"flexible","q50",0.5,7.29859570745206
45,"flexible","q50",1,5.80294155206184
45,"flexible","q50",2,3.74198054688223
45,"flexible","q50",4,1.57954169216109
45,"flexible","q50",8,0.276996492180744
45,"flexible","q50",12,0.0485877978828842
45,"flexible","q90",0.25,10.8769233431691
45,"flexible","q90",0.5,9.61148346394784
45,"flexible","q90",1,7.67042168552987
45,"flexible","q90",2,5.27528768253511
45,"flexible","q90",4,2.79566985484121
45,"flexible","q90",8,0.863459014735159
45,"flexible","q90",12,0.275534014455037
46,"truth","q10",0.25,6.24774377225268
46,"truth","q10",0.5,5.62323908157432
46,"truth","q10",1,4.4643676499867
46,"truth","q10",2,2.57899725097421
46,"truth","q10",4,0.733966799028824
46,"truth","q10",8,0.0543969688640314
46,"truth","q10",12,0.00392562031931134
46,"truth","q50",0.25,8.48067086584799
46,"truth","q50",0.5,7.58197373655724
46,"truth","q50",1,6.05096989107465
46,"truth","q50",2,3.92836790594524
46,"truth","q50",4,1.68813448818037
46,"truth","q50",8,0.306565548150483
46,"truth","q50",12,0.0557052827728727
46,"truth","q90",0.25,11.464796581399
46,"truth","q90",0.5,10.1462773962201
46,"truth","q90",1,8.08004671556735
46,"truth","q90",2,5.55451076010246
46,"truth","q90",4,2.94369364738675
46,"truth","q90",8,0.926657074380812
46,"truth","q90",12,0.301350108447867
46,"gaussian","q10",0.25,5.97075480913785
46,"gaussian","q10",0.5,5.26943080048176
46,"gaussian","q10",1,3.9363374653107
46,"gaussian","q10",2,1.96874151737623
46,"gaussian","q10",4,0.430108454148745
46,"gaussian","q10",8,0.0192665966047578
46,"gaussian","q10",12,0.00083079303042424
46,"gaussian","q50",0.25,8.03809859942786
46,"gaussian","q50",0.5,7.06154156078972
46,"gaussian","q50",1,5.47291691797624
46,"gaussian","q50",2,3.37403206759755
46,"gaussian","q50",4,1.28230104922197
46,"gaussian","q50",8,0.182159915425451
46,"gaussian","q50",12,0.0258660132678974
46,"gaussian","q90",0.25,10.7418057379368
46,"gaussian","q90",0.5,9.36937627660325
46,"gaussian","q90",1,7.34758717907377
46,"gaussian","q90",2,4.92097598309884
46,"gaussian","q90",4,2.49126431654154
46,"gaussian","q90",8,0.703000346678974
46,"gaussian","q90",12,0.203232126402645
46,"flexible","q10",0.25,6.19501513101837
46,"flexible","q10",0.5,5.57725534424524
46,"flexible","q10",1,4.41152648981729
46,"flexible","q10",2,2.51223166190784
46,"flexible","q10",4,0.68784719996429
46,"flexible","q10",8,0.0480969997581035
46,"flexible","q10",12,0.00329418561208849
46,"flexible","q50",0.25,8.30953377296931
46,"flexible","q50",0.5,7.41762660731944
46,"flexible","q50",1,5.90684559551075
46,"flexible","q50",2,3.8256150313397
46,"flexible","q50",4,1.62956747716668
46,"flexible","q50",8,0.2904522766685
46,"flexible","q50",12,0.0518352599345636
46,"flexible","q90",0.25,11.092464793884
46,"flexible","q90",0.5,9.7897171129257
46,"flexible","q90",1,7.79451099722487
46,"flexible","q90",2,5.35914588082771
46,"flexible","q90",4,2.85927903783277
46,"flexible","q90",8,0.902040942281614
46,"flexible","q90",12,0.293507315749522
47,"truth","q10",0.25,6.24774377225268
47,"truth","q10",0.5,5.62323908157432
47,"truth","q10",1,4.4643676499867
47,"truth","q10",2,2.57899725097421
47,"truth","q10",4,0.733966799028824
47,"truth","q10",8,0.0543969688640314
47,"truth","q10",12,0.00392562031931134
47,"truth","q50",0.25,8.48067086584799
47,"truth","q50",0.5,7.58197373655724
47,"truth","q50",1,6.05096989107465
47,"truth","q50",2,3.92836790594524
47,"truth","q50",4,1.68813448818037
47,"truth","q50",8,0.306565548150483
47,"truth","q50",12,0.0557052827728727
47,"truth","q90",0.25,11.464796581399
47,"truth","q90",0.5,10.1462773962201
47,"truth","q90",1,8.08004671556735
47,"truth","q90",2,5.55451076010246
47,"truth","q90",4,2.94369364738675
47,"truth","q90",8,0.926657074380812
47,"truth","q90",12,0.301350108447867
47,"gaussian","q10",0.25,5.73308527609437
47,"gaussian","q10",0.5,5.12176465778087
47,"gaussian","q10",1,3.96949072716684
47,"gaussian","q10",2,2.19002845435146
47,"gaussian","q10",4,0.590517010589921
47,"gaussian","q10",8,0.0390086732053291
47,"gaussian","q10",12,0.00248156622512109
47,"gaussian","q50",0.25,7.83316534513086
47,"gaussian","q50",0.5,6.96451371885468
47,"gaussian","q50",1,5.51553953100857
47,"gaussian","q50",2,3.50723412209751
47,"gaussian","q50",4,1.44060536938745
47,"gaussian","q50",8,0.240734263040433
47,"gaussian","q50",12,0.0400326804164121
47,"gaussian","q90",0.25,10.6625426854819
47,"gaussian","q90",0.5,9.41241724171466
47,"gaussian","q90",1,7.4978975088132
47,"gaussian","q90",2,5.09148390837866
47,"gaussian","q90",4,2.62255226099498
47,"gaussian","q90",8,0.770321733481489
47,"gaussian","q90",12,0.2330711486097
47,"flexible","q10",0.25,5.95210375745922
47,"flexible","q10",0.5,5.37593657845709
47,"flexible","q10",1,4.31915428976363
47,"flexible","q10",2,2.60122862053643
47,"flexible","q10",4,0.811595410567432
47,"flexible","q10",8,0.0712115295928144
47,"flexible","q10",12,0.00609138191961915
47,"flexible","q50",0.25,8.10047743821806
47,"flexible","q50",0.5,7.27908144754885
47,"flexible","q50",1,5.86731245549464
47,"flexible","q50",2,3.86841630100612
47,"flexible","q50",4,1.71763516304904
47,"flexible","q50",8,0.333562044717338
47,"flexible","q50",12,0.0648894348833673
47,"flexible","q90",0.25,10.9845504441456
47,"flexible","q90",0.5,9.79577334408648
47,"flexible","q90",1,7.87831186031237
47,"flexible","q90",2,5.45704402528952
47,"flexible","q90",4,2.90798187265482
47,"flexible","q90",8,0.926185919565396
47,"flexible","q90",12,0.304717578319322
48,"truth","q10",0.25,6.24774377225268
48,"truth","q10",0.5,5.62323908157432
48,"truth","q10",1,4.4643676499867
48,"truth","q10",2,2.57899725097421
48,"truth","q10",4,0.733966799028824
48,"truth","q10",8,0.0543969688640314
48,"truth","q10",12,0.00392562031931134
48,"truth","q50",0.25,8.48067086584799
48,"truth","q50",0.5,7.58197373655724
48,"truth","q50",1,6.05096989107465
48,"truth","q50",2,3.92836790594524
48,"truth","q50",4,1.68813448818037
48,"truth","q50",8,0.306565548150483
48,"truth","q50",12,0.0557052827728727
48,"truth","q90",0.25,11.464796581399
48,"truth","q90",0.5,10.1462773962201
48,"truth","q90",1,8.08004671556735
48,"truth","q90",2,5.55451076010246
48,"truth","q90",4,2.94369364738675
48,"truth","q90",8,0.926657074380812
48,"truth","q90",12,0.301350108447867
48,"gaussian","q10",0.25,6.19033149654341
48,"gaussian","q10",0.5,5.43937027395105
48,"gaussian","q10",1,4.03729525238569
48,"gaussian","q10",2,1.98841777795075
48,"gaussian","q10",4,0.423946225801629
48,"gaussian","q10",8,0.0181921190349701
48,"gaussian","q10",12,0.000754012684510615
48,"gaussian","q50",0.25,8.35495276525861
48,"gaussian","q50",0.5,7.33411443773615
48,"gaussian","q50",1,5.66968361625496
48,"gaussian","q50",2,3.48926297786707
48,"gaussian","q50",4,1.32243147475548
48,"gaussian","q50",8,0.186626149116877
48,"gaussian","q50",12,0.026230729594887
48,"gaussian","q90",0.25,11.195189985418
48,"gaussian","q90",0.5,9.78157245785951
48,"gaussian","q90",1,7.6931232193054
48,"gaussian","q90",2,5.17671268470507
48,"gaussian","q90",4,2.63279913244597
48,"gaussian","q90",8,0.744240417883488
48,"gaussian","q90",12,0.217894664841218
48,"flexible","q10",0.25,6.35112585461562
48,"flexible","q10",0.5,5.69281840258574
48,"flexible","q10",1,4.47150151839085
48,"flexible","q10",2,2.50588849155282
48,"flexible","q10",4,0.671846100793972
48,"flexible","q10",8,0.0451227411181902
48,"flexible","q10",12,0.00294345111303183
48,"flexible","q50",0.25,8.55513755048011
48,"flexible","q50",0.5,7.62836246663844
48,"flexible","q50",1,6.06422318697434
48,"flexible","q50",2,3.92104229939334
48,"flexible","q50",4,1.66218268449407
48,"flexible","q50",8,0.293056785686342
48,"flexible","q50",12,0.051759729558384
48,"flexible","q90",0.25,11.4723001312449
48,"flexible","q90",0.5,10.1404821660719
48,"flexible","q90",1,8.09283543962116
48,"flexible","q90",2,5.59509377369772
48,"flexible","q90",4,2.99304163709814
48,"flexible","q90",8,0.948457356497981
48,"flexible","q90",12,0.309832650733357
49,"truth","q10",0.25,6.24774377225268
49,"truth","q10",0.5,5.62323908157432
49,"truth","q10",1,4.4643676499867
49,"truth","q10",2,2.57899725097421
49,"truth","q10",4,0.733966799028824
49,"truth","q10",8,0.0543969688640314
49,"truth","q10",12,0.00392562031931134
49,"truth","q50",0.25,8.48067086584799
49,"truth","q50",0.5,7.58197373655724
49,"truth","q50",1,6.05096989107465
49,"truth","q50",2,3.92836790594524
49,"truth","q50",4,1.68813448818037
49,"truth","q50",8,0.306565548150483
49,"truth","q50",12,0.0557052827728727
49,"truth","q90",0.25,11.464796581399
49,"truth","q90",0.5,10.1462773962201
49,"truth","q90",1,8.08004671556735
49,"truth","q90",2,5.55451076010246
49,"truth","q90",4,2.94369364738675
49,"truth","q90",8,0.926657074380812
49,"truth","q90",12,0.301350108447867
49,"gaussian","q10",0.25,5.88703632731913
49,"gaussian","q10",0.5,5.26200877046884
49,"gaussian","q10",1,4.08772280936899
49,"gaussian","q10",2,2.24893498238615
49,"gaussian","q10",4,0.597261849437563
49,"gaussian","q10",8,0.0383433837055127
49,"gaussian","q10",12,0.00236905118776785
49,"gaussian","q50",0.25,8.15593653138376
49,"gaussian","q50",0.5,7.25581935026203
49,"gaussian","q50",1,5.76507555611019
49,"gaussian","q50",2,3.69839002819263
49,"gaussian","q50",4,1.54877466763575
49,"gaussian","q50",8,0.268355114180234
49,"gaussian","q50",12,0.0462697593764859
49,"gaussian","q90",0.25,11.262423722453
49,"gaussian","q90",0.5,9.96088510961496
49,"gaussian","q90",1,7.96170595663816
49,"gaussian","q90",2,5.46887120226198
49,"gaussian","q90",4,2.88756602683308
49,"gaussian","q90",8,0.898713744195697
49,"gaussian","q90",12,0.287159657818061
49,"flexible","q10",0.25,6.07128421576162
49,"flexible","q10",0.5,5.48395426341369
49,"flexible","q10",1,4.40658824938327
49,"flexible","q10",2,2.64079768942899
49,"flexible","q10",4,0.81071802398719
49,"flexible","q10",8,0.0684746844020196
49,"flexible","q10",12,0.00562170129302045
49,"flexible","q50",0.25,8.39288944795097
49,"flexible","q50",0.5,7.54546486004742
49,"flexible","q50",1,6.08915452842869
49,"flexible","q50",2,4.0313487531732
49,"flexible","q50",4,1.811194063451
49,"flexible","q50",8,0.358955344947806
49,"flexible","q50",12,0.0711338848483664
49,"flexible","q90",0.25,11.5759931489475
49,"flexible","q90",0.5,10.3308579439617
49,"flexible","q90",1,8.31574084340555
49,"flexible","q90",2,5.80519139596667
49,"flexible","q90",4,3.14999657717357
49,"flexible","q90",8,1.04519569967449
49,"flexible","q90",12,0.358731159126514
50,"truth","q10",0.25,6.24774377225268
50,"truth","q10",0.5,5.62323908157432
50,"truth","q10",1,4.4643676499867
50,"truth","q10",2,2.57899725097421
50,"truth","q10",4,0.733966799028824
50,"truth","q10",8,0.0543969688640314
50,"truth","q10",12,0.00392562031931134
50,"truth","q50",0.25,8.48067086584799
50,"truth","q50",0.5,7.58197373655724
50,"truth","q50",1,6.05096989107465
50,"truth","q50",2,3.92836790594524
50,"truth","q50",4,1.68813448818037
50,"truth","q50",8,0.306565548150483
50,"truth","q50",12,0.0557052827728727
50,"truth","q90",0.25,11.464796581399
50,"truth","q90",0.5,10.1462773962201
50,"truth","q90",1,8.08004671556735
50,"truth","q90",2,5.55451076010246
50,"truth","q90",4,2.94369364738675
50,"truth","q90",8,0.926657074380812
50,"truth","q90",12,0.301350108447867
50,"gaussian","q10",0.25,6.12002301304903
50,"gaussian","q10",0.5,5.44834920550018
50,"gaussian","q10",1,4.16634383319952
50,"gaussian","q10",2,2.18739519990994
50,"gaussian","q10",4,0.524270835236808
50,"gaussian","q10",8,0.0277288582931314
50,"gaussian","q10",12,0.00144472404556684
50,"gaussian","q50",0.25,8.26317966865114
50,"gaussian","q50",0.5,7.30455362158635
50,"gaussian","q50",1,5.71749121982801
50,"gaussian","q50",2,3.58151527433736
50,"gaussian","q50",4,1.42226160973943
50,"gaussian","q50",8,0.219748641151986
50,"gaussian","q50",12,0.0339049791079719
50,"gaussian","q90",0.25,11.0993704027176
50,"gaussian","q90",0.5,9.71533846162173
50,"gaussian","q90",1,7.64858328885332
50,"gaussian","q90",2,5.15517938242205
50,"gaussian","q90",4,2.6512875062871
50,"gaussian","q90",8,0.775158897578187
50,"gaussian","q90",12,0.234001966399305
50,"flexible","q10",0.25,6.32692905601636
50,"flexible","q10",0.5,5.71488641757259
50,"flexible","q10",1,4.56860196661072
50,"flexible","q10",2,2.67183502115806
50,"flexible","q10",4,0.774418775182126
50,"flexible","q10",8,0.0592421136579057
50,"flexible","q10",12,0.00445019147747379
50,"flexible","q50",0.25,8.53569338112364
50,"flexible","q50",0.5,7.64562346007262
50,"flexible","q50",1,6.12591467325339
50,"flexible","q50",2,4.00506688189623
50,"flexible","q50",4,1.74669659326395
50,"flexible","q50",8,0.326286150452941
50,"flexible","q50",12,0.061063234671046
50,"flexible","q90",0.25,11.4650819660494
50,"flexible","q90",0.5,10.1486885793382
50,"flexible","q90",1,8.09180549654239
50,"flexible","q90",2,5.58730543744634
50,"flexible","q90",4,2.99630009083145
50,"flexible","q90",8,0.964364842796257
50,"flexible","q90",12,0.321098715723637
