"replicate","arm","probability","CRP","medianCL"
1,"flexible",0.569811320754717,38.2513156498348,3.15001876003373
1,"flexible",0.576031446540881,38.6940372021563,3.158587036654
1,"flexible",0.582251572327044,39.14154470664,3.16720484125653
1,"flexible",0.588471698113208,39.5940032562249,3.17587481617729
1,"flexible",0.594691823899371,40.0515847566925,3.18459968471517
1,"flexible",0.600911949685535,40.5144683688495,3.19338225748869
1,"flexible",0.607132075471698,40.982840984109,3.20222543921138
1,"flexible",0.613352201257862,41.4568977367191,3.21113223593006
1,"flexible",0.619572327044025,41.9368425562488,3.22010576277454
1,"flexible",0.625792452830189,42.422888764355,3.22914925227263
1,"flexible",0.632012578616352,42.9152597203184,3.23826606329026
1,"flexible",0.638232704402516,43.4141895203672,3.24745969066357
1,"flexible",0.644452830188679,43.9199237564116,3.25673377559716
1,"flexible",0.650672955974843,44.4327203405001,3.26609211691222
1,"flexible",0.656893081761006,44.9528504020976,3.27553868323766
1,"flexible",0.66311320754717,45.4805992661867,3.28507762624971
1,"flexible",0.669333333333333,46.0162675212326,3.29471329507848
1,"flexible",0.675553459119497,46.5601721872471,3.30445025201536
1,"flexible",0.68177358490566,47.1126479955644,3.31429328967334
1,"flexible",0.687993710691824,47.6740487935412,3.32424744977237
1,"flexible",0.694213836477988,48.2447490892452,3.33431804374636
1,"flexible",0.700433962264151,48.8251457533543,3.34451067539587
1,"flexible",0.706654088050314,49.4156598980085,3.35483126584313
1,"flexible",0.712874213836478,50.0167389553037,3.3652860810841
1,"flexible",0.719094339622642,50.6288589815856,3.37588176247686
1,"flexible",0.725314465408805,51.252527217782,3.38662536055793
1,"flexible",0.731534591194969,51.8882849408456,3.39752437264084
1,"flexible",0.737754716981132,52.5367106471122,3.40858678472413
1,"flexible",0.743974842767296,53.1984236152126,3.41982111832443
1,"flexible",0.750194968553459,53.8740879043488,3.43123648295456
1,"flexible",0.756415094339623,54.5644168535636,3.44284263509288
1,"flexible",0.762635220125786,55.2701781594787,3.45465004464132
1,"flexible",0.76885534591195,55.9921996243264,3.4666699700536
1,"flexible",0.775075471698113,56.7313756835846,3.47891454353847
1,"flexible",0.781295597484277,57.4886748439084,3.49139686801566
1,"flexible",0.78751572327044,58.2651481883734,3.50413112783856
1,"flexible",0.793735849056604,59.0619391385962,3.51713271571214
1,"flexible",0.799955974842767,59.8802947038101,3.53041837875067
1,"flexible",0.806176100628931,60.721578497699,3.54400638726516
